0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 8.150670922505736 0.6780492376905777
1.1500000000000001 18.248436091259936 2.498823210863951
1.25 0.009983571407595643 2.5
1.35 0.0 2.5
1.4500000000000002 0.0 2.5
1.55 0.0 2.5
1.6500000000000001 0.0 2.5
1.75 0.0 2.5
1.85 0.0 2.5
1.9500000000000002 0.001634207491932291 2.5004686328417893
2.0500000000000003 0.4365756299558335 2.638829875864368
2.15 5.21272067206529 4.455938098808625
2.25 3.8502149416620846 5.925820628176278
2.35 0.17832336707690868 6.00008331250521
2.45 0.012953138519216903 6.005946430059182
2.5500000000000003 0.11177802412751839 6.060755644422251
2.6500000000000004 0.47426499104441056 6.3119011913688166
2.75 1.027067214287696 6.897598517037408
2.85 1.198403359333518 7.631602516037657
2.95 0.8594964610995344 8.195617762226108
3.0500000000000003 0.5684529377877916 8.594361826210124
3.1500000000000004 0.5328808882802546 8.99306423394152
3.25 0.60428393136594 9.474350162459402
3.35 0.670400686488827 10.04165625260353
3.45 0.8647073523984647 10.817722652670163
3.5500000000000003 1.0951616558734139 11.858420811463846
3.6500000000000004 0.8430206422626997 12.705282012830105
3.75 0.7969625593275202 13.550341581271356
3.85 0.8060452615345344 14.451220528201299
3.95 0.82682159578661 15.423946096809116
4.05 0.874943739639912 16.50606098475381
4.15 1.001141873071041 17.806152628509523
4.25 1.1291241273612993 19.343955677747214
4.3500000000000005 1.1107495846583622 20.928757393984853
4.45 1.02112674385098 22.45343872365248
4.55 0.9910939898930965 24.000531117220707
4.65 1.0437243705894315 25.702178622011278
4.75 1.1582803029147082 27.672685995167875
4.8500000000000005 1.1032596762287763 29.62944680496539
4.95 1.043442395073507 31.55721486295098
5.050000000000001 1.0367991612662684 33.491470882279366
5.15 1.0327502236587773 35.37612471882036
5.25 1.0190672512045094 37.191243855702645
5.3500000000000005 1.0273377718417909 38.97306923269192
5.45 1.0229985428301274 40.696461301341394
5.550000000000001 1.0253507337161651 42.36969924185616
5.65 1.0274350943890782 43.989013163375816
5.75 1.0258850149762777 45.54555111222199
5.8500000000000005 1.025788471819479 47.03852161959511
5.95 1.0286867188207838 48.46900774806302
6.050000000000001 1.0223012959939994 49.8212426060152
6.15 1.0041862433843056 51.07834499708418
6.25 0.984665513047456 52.23825293676577
6.3500000000000005 0.9672492157478082 53.303257518953515
6.45 0.9553078461301794 54.27876364242265
6.550000000000001 0.9290465382798719 55.1503999000249
6.65 0.9177315517243747 55.93253769890862
6.75 0.9018829992562406 56.62092810130788
6.8500000000000005 0.8837198622480177 57.21416520869771
6.95 0.9038450849683934 57.73504540531528
7.050000000000001 0.8999700733791883 58.165479463467456
7.15 0.0 0.0
7.25 0.0 0.0
7.3500000000000005 0.0 0.0
7.45 0.0 0.0
7.550000000000001 0.0 0.0
7.65 0.0 0.0
7.75 0.0 0.0
7.8500000000000005 0.0 0.0
7.95 0.0 0.0
8.05 0.0 0.0
8.15 0.0 0.0
8.25 0.0 0.0
8.35 0.0 0.0
8.450000000000001 0.0 0.0
8.55 0.0 0.0
8.65 0.0 0.0
8.75 0.0 0.0
8.85 0.0 0.0
8.950000000000001 0.0 0.0
9.05 0.0 0.0
9.15 0.0 0.0
9.25 0.0 0.0
9.35 0.0 0.0
9.450000000000001 0.0 0.0
9.55 0.0 0.0
9.65 0.0 0.0
9.75 0.0 0.0
9.850000000000001 0.0 0.0
9.950000000000001 0.0 0.0
10.05 0.0 0.0
